workerId	condition	nballs	nbins	binint	binx	binprob	sumTo100	dist_vals	task
1t8r29m5psafgcya4iyfsqncdiy5090y0n4oqbyfxhn34bo6r	d_p	20	10	50	NA	"0,0,5,10,20,30,20,10,5,0"	1	125_175_175_225_225_225_225_275_275_275_275_275_275_325_325_325_325_375_375_425	recall
soud07z5s3n289qu0tnvcxr0wjjgmj2v19zvs3gol1w3tyb9	d_p	20	10	50	NA	"0,0,40,80,60,20,0,0,0,0"	0	125_125_125_125_175_175_175_175_175_175_175_175_225_225_225_225_225_225_275_275_125_125_125_125_175_175_175_175_175_175_175_175_225_225_225_225_225_225_275_275	recall
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
zq8wwnxn1ug5sra18v8s8xgvib14x3pdnzoqhgrxnm3g7j5rk9	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
unuoq8hst6zwiakbqqepzaorcdch7sp0i6x1lq512qa7nwmi	d_p	20	10	50	NA	"0,0,0,5,30,35,25,5,0,0"	1	175_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325_325_325_375	recall
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	20	10	50	NA	"0,0,0,15,20,30,20,15,0,0"	1	175_175_175_225_225_225_225_275_275_275_275_275_275_325_325_325_325_375_375_375	recall
qir19nso7pkqi156o79icnmiw4wec54x3o73sxjce7jfqd7vi	d_p	20	10	50	NA	"0,0,0,0,5,40,40,10,5,0"	1	225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_375_425	recall
j15qzps867dqk9i1a5vh7iudihbac3tejvlsjczqsv5kk8d7vi	d_p	20	10	50	NA	"0,0,0,0,50,50,0,0,0,0"	1	225_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275	recall
jm2nysmfvdpd5b7vu2hn3tyb9fl7aupxmxypw0igzq4z6nipb9	d_p	20	10	50	NA	"0,0,0,15,30,35,15,5,0,0"	1	175_175_175_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_325_375	recall
au7fopi1dipks9vz2qk6gviiswovavvosyzmdbmc6aoo5hfr	d_p	20	10	50	NA	"0,0,0,0,20,60,20,0,0,0"	1	225_225_225_225_275_275_275_275_275_275_275_275_275_275_275_275_325_325_325_325	recall
sthu5w5srd4xfztfkasltmx6rcp7vh3r7mxx6g3ojiw2mvrhpvi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
ib2hykifp6v4lg4kkc5deipb9xka1du2xifx2yfcjhnyfzuxr	d_p	20	10	50	NA	"0,0,5,10,35,35,10,5,0,0"	1	125_175_175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_325_325_375	recall
p8xaqegmlf6ya7my1an1rwwmix9as6yhavbj946nvofteuq5mi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
o0k5wgb9lqucsjzpg0kke29wbiqmg27eagd0nzwvlu40a4i	d_p	20	10	50	NA	"0,0,0,0,5,40,40,10,0,0"	0	225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_375_375	recall
tmcbzpnhs2ptbzu5ay0pjsjorurtva4rj7b5urco8xb6gvi	d_p	20	10	50	NA	"0,0,0,0,5,45,45,5,0,0"	1	225_275_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_325_325_375	recall
7lnqr1eacm8yxkocqsk8bsm7vidt3a2nyywhevlle25pv7bke29	d_p	20	10	50	NA	"0,0,0,10,40,40,10,0,0,0"	1	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
jjkrhas5fe461153qokvb1emicfm7qsb09q6c25iv4aacq5mi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
52tbwk1hkskmxi49az38ppsyvikda0t2b0660tswv7wy243g14i	d_p	20	10	50	NA	"0,0,0,0,10,40,35,15,0,0"	1	225_225_275_275_275_275_275_275_275_275_325_325_325_325_325_325_325_375_375_375	recall
q7dd3zvd23loiw0xsdsf6flxrlkzf2pcgdfsf2gji4gpq4cxr	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	20	10	50	NA	"0,0,0,0,45,55,0,0,0,0"	1	225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275_275	recall
gxqjjabsvqktal67amsp58kt9cvjrj8mgmau679mxbesev1jor	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	20	10	50	NA	"0,0,0,20,80,80,20,0,0,0"	0	175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325_175_175_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_325_325	recall
e67klo59ia3wsdv8v9g9wl8frt6ogy4tbw4wsb36twng66r	d_p	20	10	50	NA	"0,0,0,5,35,55,5,0,0,0"	1	175_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_275_275_325	recall
3rdhhbw9lu34k7cbeon3xiggb9gbedtuaha2err3fyvt4g9cnmi	d_p	20	10	50	NA	"0,0,5,45,40,10,0,0,0,0"	1	125_175_175_175_175_175_175_175_175_175_225_225_225_225_225_225_225_225_275_275	recall
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	20	10	50	NA	"0,0,0,5,45,45,5,0,0,0"	1	175_225_225_225_225_225_225_225_225_225_275_275_275_275_275_275_275_275_275_325	recall
4plhc7a1jtl6djg6bgshsemifu6t7r0fvcdaes62vwr35wmi	d_p	20	10	50	NA	"0,0,0,20,25,25,15,0,0,0"	0	175_175_175_175_225_225_225_225_225_275_275_275_275_275_325_325_325	recall
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_234.210526315755_272.830725462282_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,211,387,47,12,12,12,12"	NA	NA	recall
4ihuwhe20chyp14487rp4uc8frkl40qcg962c1vcd98qss5g66r	c_p	NA	10	2	28.37837837835_77.8093883356763_150.213371265953_199.644381223279_209.886201991455_257.965860597432_316.856330014208_350.071123755334_399.50213371266_478.662873399687	"12,12,11,94,277,411,288,83,12,12"	NA	NA	recall
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,12,12,12,12,12"	NA	NA	recall
0isfn3p1lno2z7b5qsjh3hm2t9x1sromp16py9dwit6eneqxgvi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_243.669985775205_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,299,12,12,12,12,12"	NA	NA	recall
f843onj4mo37ydfuxtk3qmpldi6ujb7nhih8t7dkvzho9m1s8aor	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_250.426742531955_251.209103840682_300.640113798008_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,491,491,12,12,12,12"	NA	NA	recall
sd3ysb61rxgi05wqeux3i8uxrlz426trh65zcg0q9zwshpk3xr	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_198.293029871929_207.183499288755_255.263157894732_301.991465149358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,109,360,358,115,12,12,12"	NA	NA	recall
0kyvb0wi4fe29tq6jwyfzuxre9x5cv1qtbqtybfje22rqw7b9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_217.994310099555_286.344238975782_339.829302987158_373.044096728284_431.93456614506_478.662873399687	"12,12,12,12,12,441,8,12,12,12"	NA	NA	recall
lnozjfgnhkhfz1gxfd7snhfrl83ztcpv0boa8gigm534bo6r	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_158.890469416626_228.591749644153_276.671408250079_339.615931720855_391.963015647184_427.88051209101_478.662873399687	"12,12,12,12,372.999969482422,30,31.9999694824219,372.999969482422,12,12"	NA	NA	recall
6cq4lkdlfii9yzegprqtpm0a4i001fh0e6d02da9459zi3w8w7b9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_191.536273115179_213.940256045505_251.209103840682_300.640113798008_350.071123755334_427.88051209101_478.662873399687	"12,12,12,2,138,385,137,2,12,12"	NA	NA	recall
dayknccuubk6dbchjci23gnwmigib0apoj7gzwgmqa077bbuik9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_175.320056898979_200.426742532005_251.209103840682_319.559032716908_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,1,256.000030517578,7,12,12,12"	NA	NA	recall
29xlbt1hxyqhpmhkuwrmkakyb9fopsdh58nfnf9ugad2pc1h5mi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_236.913229018455_264.722617354182_308.748221906108_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,232,361,233,12,12,12"	NA	NA	recall
2mgbmyycvmka9t2brcfm6ajorfo1x5b9p6nid540i1gyy88semi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_270.575311478965_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,155.93603515625,12,12,12,12"	NA	NA	recall
cg2v2rzcpqwdiio4kd7gjsjorl6k7aha79stgtum2ain0o1or	c_p	NA	10	2	39.18918918915_99.4310099572763_146.159317211903_199.644381223279_250.426742531955_298.506401137932_350.640113797958_400.071123755284_449.50213371261_500.284495021287	"0,3,4,7,310,2,8,7,2,5"	NA	NA	recall
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_150.995732574679_200.426742532005_270.128022759582_337.126600284458_397.368421052584_427.88051209101_478.662873399687	"12,12,12,40,190,384,184,19,12,12"	NA	NA	recall
ftbnm7md0o8bilcagxkkmlsoraerxo88t72g0wq46sr0yj02j4i	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_152.347083926029_215.291607396855_268.776671408232_333.072546230408_397.368421052584_427.88051209101_478.662873399687	"12,12,12,7,137,436,140,2,12,12"	NA	NA	recall
sygddt387w7oq3lxnj24kj4ioyqw735tdji5m539967096bt9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_161.806543385479_200.426742532005_279.587482219032_350.640113797958_389.260312944484_427.88051209101_478.662873399687	"12,12,12,15,223,491,225,34,12,12"	NA	NA	recall
u5oog95y9oq76m0mji5ecow29p2tux47v839ab3ep9ygidaemi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_219.345661450905_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,329,12,12,12,12,12"	NA	NA	recall
fjsdchjln9lb6if1kw1k2zkt9iiitlwrhbod6a7xy4s0xusor	c_p	NA	10	2	28.37837837835_77.8093883356763_146.159317211903_199.644381223279_245.021337126555_301.209103840632_350.640113797958_398.719772403934_423.826458036961_478.662873399687	"12,12,2,99,414,414,100,2,12,12"	NA	NA	recall
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_188.833570412479_243.669985775205_298.506401137932_320.910384068258_378.449502133684_427.88051209101_478.662873399687	"12,12,12,68,127,121,86,12,12,12"	NA	NA	recall
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_165.860597439529_242.318634423855_274.182076813632_311.450924608808_377.098150782334_431.93456614506_478.662873399687	"12,12,8,3,32,325,37,4,8,12"	NA	NA	recall
xrrplii5bt45g87vrp6z85mi8nu07i16wmc1phgg67zumcxr	c_p	NA	10	2	28.37837837835_77.8093883356763_129.943100995703_159.103840682779_231.507823613055_291.749644381182_331.721194879058_378.449502133684_427.88051209101_478.662873399687	"12,12,9,93,405,96,4,12,12,12"	NA	NA	recall
bwocbmo6wwvmwlknhuses714i8hf4tk6z7gomwjjz64fj0dx6r	c_p	NA	10	2	28.37837837835_77.8093883356763_140.753911806503_199.644381223279_250.426742531955_268.776671408232_315.504978662858_382.503556187734_427.88051209101_478.662873399687	"12,12,12,20,207,353,209,23,12,12"	NA	NA	recall
hsxja49wvwrbviu4vg6uyds4iittqjkmchibm5h520kgh3q5mi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_180.725462304379_227.453769559005_291.749644381182_350.640113797958_391.963015647184_427.88051209101_478.662873399687	"12,12,12,12,128,381,128,12,12,12"	NA	NA	recall
ft31c5mp6nkie0d42x1yczncdi9gi13skjk7ihsb1w8ny6dvaemi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_195.590327169229_240.967283072505_271.479374110932_318.207681365558_378.449502133684_427.88051209101_478.662873399687	"12,12,12,45,325,324,43,12,12,12"	NA	NA	recall
aubatsahqu1w8ia4ig7uwn4s4i9nl8lzigap24n259qy5sif6r	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,12,12,12,12,12"	NA	NA	recall
2bwsbplty4dzpoonmarb0jatt9ce1xmxsrm0kxgpc7vbdbwqaor	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_188.833570412479_213.940256045505_284.992887624432_341.180654338508_371.692745376934_427.88051209101_478.662873399687	"12,12,12,12,195,410,198,12,12,12"	NA	NA	recall
jbfkl6owpau15tf9gydl07ldidogh5jj5e21dlk6n4cq9w9udi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_172.617354196279_200.426742532005_264.722617354182_350.640113797958_378.449502133684_427.88051209101_478.662873399687	"12,12,12,9,148,440,121,12,12,12"	NA	NA	recall
toj3zscjkeo9njfe17uhoxbt9i0ltn6bg4bi86j09hph30izfr	c_p	NA	10	2	28.37837837835_77.8093883356763_124.537695590303_184.779516358429_200.426742532005_279.587482219032_350.640113797958_379.800853485034_427.88051209101_478.662873399687	"12,12,9,161,284,433,280,111,3,12"	NA	NA	recall
q3uldpab3gy3emn4qefh9qkt997s1xsm1u1hmom98eja83kgldi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_227.453769559005_263.371266002832_303.342816500708_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,248,490,252,12,12,12"	NA	NA	recall
vfmlt4xzhfisqxcb8mp25ipb9qi12pe74m8449ajligv9ggb9	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_182.076813655729_226.102418207655_271.479374110932_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,3,358.999969482422,5,12,12,12,12"	NA	NA	recall
ycuh2v0fgnc7wifaxyxh6w29w5tkz6oz9emnfgiiq0yue4s4i	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_200.426742532005_251.209103840682_300.640113798008_358.179231863434_427.88051209101_478.662873399687	"12,12,12,12,3,67,491,67,12,12"	NA	NA	recall
hiddblkqfcs7d7t1clm8nz5mibvh00qel57mxs7iji9bb7qfr	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_238.264580369805_270.128022759582_300.640113798008_378.449502133684_427.88051209101_478.662873399687	"12,12,12,200,390,389,202,12,12,12"	NA	NA	recall
f5sx1drv0k5uik85xffz3vunmi9wlf9kdhsoj2m2v8w6377m0a4i	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_204.480796586055_271.479374110932_350.640113797958_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,10,245,5,12,12,12"	NA	NA	recall
be3josoln8o9ujbs3cb3uwhfrhfpwc64mvvd54tcssr5uq5mi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_159.103840682779_200.426742532005_267.425320056882_343.883357041208_382.503556187734_427.88051209101_478.662873399687	"12,12,12,15,114,476,107,9,12,12"	NA	NA	recall
1r9e2j8fa4o33sljzls9mdvx6r1oi5iu27vt4hdccgzy43n5ewmi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_228.805120910355_279.587482219032_327.667140825008_378.449502133684_427.88051209101_478.662873399687	"12,12,12,174,12,12,12,12,12,12"	NA	NA	recall
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.805120910355_274.182076813632_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,470,12,12,12,12"	NA	NA	recall
ik90vzzhjznb0opid804l5wmikv31n0yjgqdyodgyivmcmcxr	c_p	NA	10	2	28.37837837835_77.8093883356763_125.889046941653_188.833570412479_231.507823613055_286.344238975782_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,1,69,300,269,45,7,12,12"	NA	NA	recall
6p3zbohx749nlcvfrjmsp58kt905vhwot0a0ff15wpe1ivqme7b9	c_p	NA	10	2	49.99999999995_99.4310099572763_138.051209103803_199.644381223279_250.426742531955_251.209103840682_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"10,11,9,341,343,279,12,12,12,12"	NA	NA	recall
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	NA	10	2	28.37837837835_77.8093883356763_150.213371265953_195.590327169229_231.507823613055_264.722617354182_300.640113798008_378.449502133684_427.88051209101_478.662873399687	"12,12,65,225,333,224,67,12,12,12"	NA	NA	recall
loeizy98ky9adw8c03blnmivdrmrnfs78d5jg8vpxqsvpldi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_190.184921763829_215.291607396855_267.425320056882_350.640113797958_383.854907539084_427.88051209101_478.662873399687	"12,12,12,48,154,478,150,42,12,12"	NA	NA	recall
bphvi0eh84813sadxwlndygb9ymdylx5paxl779ee71glow29	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_250.426742531955_287.695590327132_334.423897581758_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,22,347,26,12,12,12"	NA	NA	recall
6ijpvie7zz7i4eo12u3yuv7vibmhrfdn4jowdwtnrw3hbedn29	c_p	NA	10	2	12.16216216215_49.4310099573263_104.267425320053_149.644381223329_200.426742532005_279.587482219032_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"66,124,206,82,9,12,12,12,12,12"	NA	NA	recall
hoiks0yg5b8t5n43z0p1zto6rw6whe8rf78yvgzrjxnjexw29	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_215.291607396855_271.479374110932_335.775248933108_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,18,321,4,12,12,12"	NA	NA	recall
g62kkhz9bqdhqr8hd3k4holxraawefkziqxl65qyjjkittke29	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_226.102418207655_251.209103840682_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,83,466,83,12,12,12,12"	NA	NA	recall
695ltcy9ahqi1qqnpbix7axlxr0bf0vz9z4ex01av350h70c0udi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_249.075391180605_290.398293029832_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,12,35,358,36,12,12,12,12"	NA	NA	recall
wntfqz9fbxpdq9lt4a13jtt9t93q6lkizbbqpo8nd2q82rzfr	c_p	NA	10	2	22.97297297295_52.1337126600263_113.726884779503_178.022759601679_200.426742532005_270.128022759582_346.586059743908_385.206258890434_430.58321479371_478.662873399687	"12,10,3,54,128,382,123,39,4,12"	NA	NA	recall
ry723d9c663c0yp6rruqbbj4iklljpyhgdv11nyb3a9n9x80k9	c_p	NA	10	2	28.37837837835_60.2418207681263_115.078236130853_179.374110953029_205.832147937405_272.830725462282_334.423897581758_352.773826458034_434.63726884776_478.662873399687	"12,2,32,79,137,270,143,77,23,12"	NA	NA	recall
e0y4jxmxunejc567cohag7gb957dz6gagn34os7oqwi5oupu8fr	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_192.887624466529_232.859174964405_275.533428164982_304.694167852058_378.449502133684_427.88051209101_478.662873399687	"12,12,12,40,446,313,23,12,12,12"	NA	NA	recall
lzyh0swm4o8o2h2roiwndbo6rqfqy9nekjdmakc1he8g6nu3di	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_149.644381223329_209.886201991455_284.992887624432_310.099573257458_350.071123755334_427.88051209101_478.662873399687	"12,12,12,2,197,402,220,5,12,12"	NA	NA	recall
p1wcyclxgld69nlrcpul92j4iaihbah4rhleag5p3a6r5p14i	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_220.697012802255_274.182076813632_312.802275960158_377.098150782334_427.88051209101_478.662873399687	"12,12,12,12,93,439,100,12,12,12"	NA	NA	recall
i90tbg4q9nxx2883hpok49529ph2em8zm9zh6fvfzpyqxjq0k9	c_p	NA	10	2	28.37837837835_77.8094594594316_128.591891891863_172.617567567545_228.805405405377_279.587837837808_329.01891891889_378.449999999972_427.881081081053_478.663513513485	"12,12,12,449,12,12,12,12,12,12"	NA	NA	recall
cmc8flj37kr93ew0r7tdtpgb95mgz8qqz5gzk6ccdyq2uh4zpvi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_201.778093883355_280.938833570382_349.288762446608_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,8,251,10,12,12,12"	NA	NA	recall
rypns3is2cbbs75k1z84wvcxr1sat3ifi9so2cue40d9tsurf6r	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_228.591749644153_268.776671408232_311.450924608808_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,12,343,245,239,12,12"	NA	NA	recall
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_227.453769559005_256.614509246082_300.640113798008_378.449502133684_427.88051209101_478.662873399687	"12,12,12,12,91,489,90,12,12,12"	NA	NA	recall
mwg1rk84e8qswwh1h7xskyb9wwytnkro18ujreohwpwszia4i	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_199.644381223279_250.426742531955_279.587482219032_323.613086770958_350.071123755334_399.50213371266_478.662873399687	"12,12,12,100,257,431,429,253,101,12"	NA	NA	recall
wi8gc7situ686llb8ti4wjyviyl52drsqh6dk2s8uok863l3di	c_p	NA	10	2	28.37837837835_99.4310099572763_140.753911806503_149.644381223329_200.426742532005_251.209103840682_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,207,227,261,242,293,12,12,12,12"	NA	NA	recall
phar5szecaq6pmtr4doswcdi2qetfhvifoyyx3yywfkk9sh5mi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_178.022759601679_250.426742531955_280.938833570382_331.721194879058_377.098150782334_427.88051209101_478.662873399687	"12,12,12,8,46,436,45,7,12,12"	NA	NA	recall
ab4ptfvj2njpkb7kr7w8c9pb9j2hx6lq7ynjo6hewc5kvmfgvi	c_p	NA	10	2	28.37837837835_77.8093883356763_128.591749644353_182.076813655729_228.805120910355_279.587482219032_324.964438122308_378.449502133684_427.88051209101_478.662873399687	"12,12,12,3,378,491,378,6,12,12"	NA	NA	recall
7qg5xfotida2q2355zm9kq33di8hsmy816iqtp24e8tieijm7vi	c_p	NA	10	2	28.37837837835_77.8093883356763_125.889046941653_199.644381223279_247.724039829255_299.857752489282_329.018492176358_378.449502133684_427.88051209101_478.662873399687	"12,12,8,73,344,135,28,12,12,12"	NA	NA	recall
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	20	10	0.5	NA	"0,0,5,10,35,35,10,5,0,0"	1	-1.25_-0.75_-0.75_-0.25_-0.25_-0.25_-0.25_-0.25_-0.25_-0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.75_0.75_1.25	predict
hjkpe2ga4buqgae6iunaeb3xrso3g5boopk5jyj9chduh7u8fr	d_np	20	10	0.5	NA	"0,0,0,10,10,0,35,0,0,0"	0	-0.75_-0.75_-0.25_-0.25_0.75_0.75_0.75_0.75_0.75_0.75_0.75	predict
c4sfa4od4h8ixhltzsid1v2t9p0fevd5w6zvcrd7hkxnku766r	d_np	20	10	0.5	NA	"0,0,0,0,10,20,40,20,10,0"	1	-0.25_-0.25_0.25_0.25_0.25_0.25_0.75_0.75_0.75_0.75_0.75_0.75_0.75_0.75_1.25_1.25_1.25_1.25_1.75_1.75	predict
hxojmpsaul6pp4tnfj3euerk9pgsyg45ka1776todpoktvs4i	d_np	20	10	0.5	NA	"0,0,0,0,10,35,45,10,0,0"	1	-0.25_-0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.75_0.75_0.75_0.75_0.75_0.75_0.75_0.75_0.75_1.25_1.25	predict
i8dajprm3uyzpdlh12rcnmi1hezykw2phlrcywxvtxv1xxbt9	d_np	20	10	0.5	NA	"0,10,0,0,0,0,0,0,0,0"	0	-1.75_-1.75	predict
2kw78d4rh3qyo8u5h5gzdj9k9dqwxsvbaupxpgwpj3s2y44pldi	d_np	20	10	0.5	NA	"0,25,60,15,0,0,0,0,0,0"	1	-1.75_-1.75_-1.75_-1.75_-1.75_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-1.25_-0.75_-0.75_-0.75	predict
6o33o5lqwyifkyl1x89ztzkt9xw0i2o8h3rum7svva07iizfr	d_np	20	10	0.5	NA	"5,5,5,5,15,15,25,15,5,5"	1	-2.25_-1.75_-1.25_-0.75_-0.25_-0.25_-0.25_0.25_0.25_0.25_0.75_0.75_0.75_0.75_0.75_1.25_1.25_1.25_1.75_2.25	predict
7la6se2k9iug053iyhoezv9529a76oh8bkto1vcj8h17h55ewmi	d_np	20	10	0.5	NA	"0,0,0,5,5,40,40,5,5,0"	1	-0.75_-0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.25_0.75_0.75_0.75_0.75_0.75_0.75_0.75_0.75_1.25_1.75	predict
rznvfznvo2eb49vtntg25ipb9hrmvec5sg7avq4u9jxfj38fr	d_np	20	10	0.5	NA	"0,0,0,0,10,15,40,25,10,0"	1	-0.25_-0.25_0.25_0.25_0.25_0.75_0.75_0.75_0.75_0.75_0.75_0.75_0.75_1.25_1.25_1.25_1.25_1.25_1.75_1.75	predict
